IdR,nom_repas,date_repas,adr_repas,nom_chevalier_dame
2650,Déjeuner des preux #3029,2008-09-02,"10, rue de Pelletier, 20626 Dupuy",Patricia Perez-Meyer
2651,Agapes fraternelles #8461,2011-12-18,"46, rue Allard, 59693 Carpentier-sur-Lejeune",Agnès Hamon-Allard
2652,Festin des chevaliers #3437,2018-12-21,"rue de Fouquet, 66232 Dupré",Lorraine Fernandes
2653,Dîner de gala #1129,2010-09-01,"681, chemin Dupont, 50299 Saint Augustinnec",Paul Voisin
2654,Souper d'apparat #266,2019-12-04,"14, boulevard de Lefort, 08114 Guyot",Alix Le Huet
2655,Souper d'apparat #1173,2005-12-09,"15, boulevard Marianne Bonneau, 84871 Chevallier-l",Margot Marchal
2656,Banquet royal #3891,2014-06-30,"25, chemin Robert, 22309 Ruiz-sur-Mer",Olivie Pages-Maillard
2657,Dîner de gala #3902,2007-04-28,"793, rue Charlotte Salmon, 95767 GuyotBourg",Marcel Mendès
2658,Dîner de gala #8962,2015-05-15,"88, rue Navarro, 66439 Pages-sur-Bertrand",Camille Michaud du Blanchet
2659,Festin des chevaliers #9983,2010-09-15,"7, chemin Danielle Sauvage, 91177 Hamel",Véronique Delmas
2660,Banquet royal #9845,2012-07-21,"816, boulevard Adam, 14174 Sainte Julie",Michel Fleury
2661,Déjeuner des preux #2269,2014-06-18,"2, avenue de Clerc, 85485 Saint Alexandrie",Élodie Valette
2662,Dîner de gala #7793,2001-09-21,"37, rue Clerc, 10267 Sainte Capucine",Agathe Vasseur
2663,Festin des chevaliers #8015,2020-10-07,"51, chemin Stéphanie Pruvost, 21883 Maréchalboeuf",Paulette Letellier
2664,Souper d'apparat #9811,2003-12-10,"62, rue Denis, 59116 Clerc",Renée Rodriguez-Marin
2665,Banquet royal #5959,2009-12-06,"29, avenue de Maillet, 20557 RossiVille",Laure Pascal de Jacob
2666,Agapes fraternelles #8219,2002-04-16,"5, rue de Delannoy, 59816 Jacques",Gabrielle Jacquet
2667,Déjeuner des preux #9897,2019-01-01,"rue de Bouvier, 66440 Sainte Aiménec",Anne Petitjean du Brunel
2668,Agapes fraternelles #9814,2024-12-16,"53, rue Frédéric Gilles, 17640 MichelBourg",Marianne-Maggie Dupré
2669,Déjeuner des preux #6079,2004-11-07,"25, avenue Honoré Breton, 57742 Sainte Valentine",Christophe Laurent Le Teixeira
2670,Agapes fraternelles #7723,2008-09-05,"69, rue Benoit, 82336 Pascal",Auguste Gallet
2671,Souper d'apparat #1133,2021-02-19,"avenue Traore, 02521 Clerc",Gilbert Daniel
2672,Déjeuner des preux #4955,2001-03-05,"chemin Rodrigues, 27768 Saint Jacques-les-Bains",Michel Weiss Le Germain
2673,Festin des chevaliers #1182,2021-11-15,"87, chemin de Vallée, 72108 Descamps-la-Forêt",Susanne Couturier
2674,Festin des chevaliers #5854,2019-02-11,"98, rue de Léger, 40209 Sainte Margaret",Andrée Lemaire
2675,Banquet royal #1748,2007-05-21,"13, boulevard Lucas Rousset, 91936 Joly",Simone Rousseau
2676,Banquet royal #8428,2018-09-23,"99, boulevard Poulain, 31266 PierreBourg",Arnaude Da Silva
2677,Déjeuner des preux #9912,2008-06-09,"2, avenue Lejeune, 97259 Mace-sur-Mer",Cécile de Aubry
2678,Dîner de gala #8576,2024-05-10,"51, chemin Océane Antoine, 17492 Sainte Denise-sur",Maryse Jacquet
2679,Banquet royal #9373,2010-09-05,"547, rue Denis Carre, 66559 Sainte Édith-les-Bains",William Faure-Gilbert
2680,Festin des chevaliers #3640,2014-02-06,"70, rue Gérard, 29113 Sainte Louise",Laure Schmitt
2681,Agapes fraternelles #2466,2015-01-09,"rue Christiane Goncalves, 22944 Reynaud",Laurent Le Texier
2682,Festin des chevaliers #3421,2022-04-04,"12, boulevard de Delattre, 25307 Julien",Christelle Vallet
2683,Déjeuner des preux #8897,2013-07-25,"10, chemin Léon Costa, 03407 Gros",Valentine Leleu
2684,Souper d'apparat #9054,2012-10-25,"27, rue Bernard Guillot, 20348 Dumont",Renée Camus Le Maillet
2685,Dîner de gala #5540,2004-03-13,"rue Ferrand, 65484 DumasBourg",Aimée de Leconte
2686,Déjeuner des preux #5754,2009-06-30,"82, rue Alexandrie Leroy, 54186 Julien",Isabelle-Agathe Henry
2687,Festin des chevaliers #2456,2001-04-24,"702, boulevard Boulay, 68267 Sainte Astrid-sur-Mer",Noël Étienne
2688,Banquet royal #3090,2005-04-09,"boulevard de David, 35698 Joubert",Claire Barre
2689,Déjeuner des preux #6606,2015-08-05,"11, avenue de Evrard, 44602 Maury",Éric Vincent-Blanchard
2690,Festin des chevaliers #1123,2006-09-06,"78, rue Descamps, 20745 Imbert",Jules Masse Le Leconte
2691,Agapes fraternelles #958,2018-11-25,"avenue de Delannoy, 32489 Delattre",Yves Courtois Le Mercier
2692,Souper d'apparat #1230,2012-12-05,"22, chemin de Aubert, 54986 Potier",Patrick du Pineau
2693,Déjeuner des preux #1179,2010-01-19,"23, chemin Le Goff, 97256 Legros",Georges Perrin
2694,Déjeuner des preux #3239,2014-07-22,"4, chemin Gilles Gilbert, 41517 Blanc",Roland Bouchet Le Fernandes
2695,Banquet royal #7029,2022-11-28,"2, avenue de Giraud, 97352 Lecoq",Guillaume Allain-Jacques
2696,Souper d'apparat #2282,2018-03-27,"98, boulevard Lebreton, 90377 Guyondan",Charles Bouchet-Imbert
2697,Banquet royal #5805,2020-12-02,"51, avenue Vasseur, 40384 Saint Michelle",Patrick Le Bourgeois
2698,Dîner de gala #5108,2013-01-03,"85, rue Gautier, 04995 Guichardnec",Aurore Delahaye
2699,Agapes fraternelles #9554,2018-03-31,"rue de Rodriguez, 94478 Tanguynec",Emmanuel Joseph
2700,Festin des chevaliers #5842,2014-08-06,"9, boulevard André Schneider, 05494 Imbert",Pierre Langlois
2701,Déjeuner des preux #6153,2009-12-12,"rue Paris, 20195 Hamon",Emmanuelle-Alice Raynaud
2702,Déjeuner des preux #6477,2020-10-19,"7, rue Labbé, 09384 Mendèsdan",Augustin Perrier
2703,Dîner de gala #2607,2004-02-21,"boulevard André Meunier, 02692 Sainte Daniel",Pierre Hamon
2704,Festin des chevaliers #8236,2022-02-03,"88, avenue de Cordier, 65775 Le GoffBourg",Bernard Poirier du Nguyen
2705,Agapes fraternelles #6538,2002-08-29,"chemin de Guyot, 12775 LarocheBourg",René Mendès
2706,Dîner de gala #1440,2000-01-01,"avenue de Huet, 76229 Roussel-sur-Clément",Catherine Jean Le Descamps
2707,Déjeuner des preux #3087,2023-01-03,"16, avenue de Lagarde, 20666 Neveu",Martin Coulon de la Thomas
2708,Déjeuner des preux #964,2002-07-19,"489, avenue Pénélope Techer, 85884 Delaunay",Arnaude-Maryse Maillet
2709,Agapes fraternelles #1029,2016-04-04,"12, rue Barre, 55210 Saint Olivie",Roland Bernard
2710,Souper d'apparat #3595,2024-06-12,"86, avenue Alexandre, 17438 Hamon-sur-Marchal",Alix Lecomte
2711,Souper d'apparat #5577,2010-04-29,"boulevard de Boucher, 63629 Blot-sur-Berthelot",Xavier Le Alexandre
2712,Dîner de gala #1414,2007-09-25,"67, boulevard Gosselin, 06843 Sainte Capucinedan",Charles Da Silva
2713,Agapes fraternelles #5590,2003-12-27,"287, boulevard Breton, 14340 Cousin",Françoise Lefèvre
2714,Banquet royal #3290,2011-01-19,"15, rue de Gosselin, 35279 Lambert-la-Forêt",Charlotte Wagner
2715,Souper d'apparat #3346,2009-11-01,"315, rue Bègue, 60836 Morvan",Hortense Le Guyot
2716,Souper d'apparat #1476,2002-06-28,"80, chemin Maggie Garnier, 46366 Léger-la-Forêt",Susan-Andrée Chrétien
2717,Souper d'apparat #7956,2014-02-26,"2, boulevard de Lévêque, 20106 Fleury",Étienne du Legendre
2718,Dîner de gala #7751,2000-07-28,"997, rue Anastasie Chauvet, 70196 Bonnin-sur-Mer",Agnès Leroux
2719,Déjeuner des preux #4781,2013-07-26,"611, rue Charles Pineau, 81943 Fabre",Joseph Bonneau-Gautier
2720,Déjeuner des preux #7601,2020-11-23,"7, avenue André Millet, 24153 Robert-sur-Perez",Agnès Moreno
2721,Festin des chevaliers #127,2004-01-20,"34, boulevard Nathalie Teixeira, 81952 Noël",Léon Raynaud Le Diallo
2722,Banquet royal #2851,2008-05-09,"18, rue Duhamel, 25100 Munoz-la-Forêt",Maurice Potier
2723,Festin des chevaliers #4863,2013-06-16,"49, avenue Boulay, 31708 Picard",Madeleine du Gonzalez
2724,Festin des chevaliers #3317,2009-05-24,"80, chemin de Gauthier, 23486 Duboisdan",Madeleine Boucher
2725,Agapes fraternelles #134,2023-03-19,"74, avenue Texier, 47929 Pierredan",Maurice-Paul Pinto
2726,Festin des chevaliers #8799,2011-03-12,"80, chemin Cécile Bourdon, 06446 Sanchez-sur-Mer",Émile Vallet
2727,Festin des chevaliers #5003,2024-12-15,"68, rue de Lucas, 07922 Thibault",Philippe Morin
2728,Festin des chevaliers #8744,2021-04-17,"87, chemin Rolland, 87546 Hamon",Maggie-Margaret Renard
2729,Festin des chevaliers #2241,2011-10-09,"avenue Cousin, 42728 Peltier-la-Forêt",Thierry de Julien
2730,Banquet royal #3716,2003-04-18,"63, boulevard Thérèse Leconte, 13947 Guillou",Nicole Coste
2731,Souper d'apparat #5866,2006-01-14,"790, rue Martins, 20636 BernierBourg",Rémy Lemaire-Gosselin
2732,Festin des chevaliers #2714,2007-03-07,"374, boulevard de Marchal, 08502 Saint Audrey",Laure Bouvet du Pages
2733,Souper d'apparat #4535,2016-02-08,"chemin de Louis, 41835 Lemaireboeuf",Denise Tessier-Laine
2734,Dîner de gala #9502,2011-06-11,"2, chemin Voisin, 83891 Roussel-sur-Labbé",Susan Vasseur Le Pons
2735,Banquet royal #3631,2013-05-18,"26, chemin Texier, 95132 Turpin",Juliette Aubry de Meunier
2736,Souper d'apparat #8301,2016-10-20,"16, boulevard de Cohen, 40713 VoisinBourg",Aurélie Lemaire Le Alexandre
2737,Agapes fraternelles #8502,2023-06-23,"4, chemin Hortense De Oliveira, 58720 Rémy-sur-Mer",Virginie Perrot
2738,Souper d'apparat #6544,2021-03-03,"87, rue de Boutin, 11566 Blanchard",Hugues Blanchard du Foucher
2739,Agapes fraternelles #8330,2005-09-12,"49, chemin de Bourgeois, 06565 Perretboeuf",Aimé Bonnet-Regnier
2740,Agapes fraternelles #806,2023-10-25,"607, rue Lucas Seguin, 68483 Courtois",Gabriel Guichard
2741,Déjeuner des preux #4864,2007-03-09,"96, rue de Masson, 66352 Boulay",Roland Bernier-Laporte
2742,Dîner de gala #7416,2005-04-18,"87, rue Alex Baron, 53822 Neveu",Roland Grégoire-Lemoine
2743,Festin des chevaliers #3336,2023-03-30,"84, avenue Claire Dias, 18519 Louis",Thérèse Meunier
2744,Festin des chevaliers #5046,2015-04-27,"81, avenue de Lopes, 54597 Faure-les-Bains",Sylvie Gros
2745,Déjeuner des preux #5747,2023-05-08,"99, chemin Denise Alexandre, 05432 Meunier",Michel Baron de la Cohen
2746,Festin des chevaliers #4646,2013-04-02,"532, chemin de Aubry, 19849 Saint Suzanne",Martin Leroux
2747,Déjeuner des preux #6866,2007-01-10,"57, avenue Cécile Petitjean, 70229 Letellier",Charles Lévêque
2748,Agapes fraternelles #6532,2000-06-11,"88, avenue de Bazin, 28497 GuillouVille",Joseph-Théophile Valentin
2749,Souper d'apparat #2541,2007-03-05,"rue Léon Roussel, 90786 Labbéboeuf",Louise Rossi
2750,Banquet royal #6353,2009-08-02,"43, boulevard Gabriel Maillot, 23762 Faurenec",Olivier Marie
2751,Dîner de gala #7315,2008-09-07,"rue de Dumont, 82550 Meunierboeuf",Suzanne Pruvost
2752,Souper d'apparat #5596,2008-06-25,"88, boulevard Christophe Lenoir, 82931 Saint Paul",Léon Aubert
2753,Banquet royal #3066,2000-01-12,"34, boulevard Antoinette Guérin, 19621 Mace",Georges Monnier de la Caron
2754,Agapes fraternelles #2149,2018-03-23,"67, boulevard Bourdon, 20812 Larocheboeuf",Louis Laine
2755,Dîner de gala #6255,2008-11-07,"28, chemin Margaud Benoit, 85934 Pelletier",Véronique de Ruiz
2756,Souper d'apparat #1406,2015-09-03,"588, avenue Camille Martins, 58197 Sainte Jeannine",Gabrielle Carlier
2757,Déjeuner des preux #6727,2010-08-17,"307, chemin Margot Carpentier, 21590 Potier",Victor Fernandez
2758,Banquet royal #9810,2024-01-13,"8, rue Adélaïde Roux, 39533 Sainte Martin-la-Forêt",Alix Delaunay de Couturier
2759,Dîner de gala #7558,2001-01-13,"965, avenue de Delattre, 36602 Paul",Honoré-Roger Munoz
2760,Agapes fraternelles #2757,2002-12-20,"2, rue de Legendre, 68712 Bonninboeuf",David Mary-Joly
2761,Banquet royal #368,2013-01-01,"85, rue Eugène Martins, 13375 Bernier",Adélaïde Besson
2762,Souper d'apparat #7698,2017-02-23,"6, rue Claude Bruneau, 13537 Lévêque",Claudine Leclerc
2763,Agapes fraternelles #4642,2024-06-29,"40, rue Lombard, 09710 Sainte Margaretnec",Nath Ollivier
2764,Festin des chevaliers #3455,2023-06-21,"41, boulevard Marcelle Fouquet, 25133 Saint Inès-s",Célina Moulin
2765,Dîner de gala #9185,2022-05-23,"22, chemin Laure Pinto, 42170 Chevallier",Éléonore Aubry
2766,Festin des chevaliers #9324,2020-06-03,"833, boulevard Aurélie Chauvet, 61624 Lefort",Marguerite-Jacqueline Bigot
2767,Déjeuner des preux #8452,2012-04-09,"rue Leroy, 97687 Maillet",Josette de la Hamon
2768,Agapes fraternelles #2700,2017-06-12,"17, boulevard Colin, 46545 Poirier",Édouard Pires
2769,Agapes fraternelles #605,2016-04-11,"7, rue de Nicolas, 10870 Besson",Victoire Vallet de la Gérard
2770,Agapes fraternelles #5323,2022-07-01,"rue Émile Nguyen, 35851 Barthelemy",Éric Gilbert
2771,Agapes fraternelles #8093,2012-03-10,"30, rue de Thibault, 20756 Imbert-la-Forêt",Édouard Lefort
2772,Déjeuner des preux #7051,2018-04-28,"6, boulevard Gauthier, 93892 Munoz",Martine Fernandez-Marty
2773,Déjeuner des preux #2297,2008-02-26,"67, boulevard Durand, 37806 Potierboeuf",Cécile Maillet du Lefèvre
2774,Festin des chevaliers #8427,2003-08-29,"612, rue de Girard, 54878 BernierVille",Franck Gay
2775,Banquet royal #2668,2019-12-11,"39, chemin Bousquet, 15424 Ferrand",Paulette-Michèle Collet
2776,Banquet royal #26,2003-08-11,"22, rue de Dupré, 35593 Godard-sur-Godard",Anaïs Launay
2777,Agapes fraternelles #2039,2004-08-21,"66, boulevard François, 76691 Laine",Timothée Léger-Bernier
2778,Déjeuner des preux #1502,2001-03-05,"66, boulevard de Léger, 19171 Garnier",Adrien Letellier
2779,Souper d'apparat #6526,2022-07-24,"7, chemin Hortense Carre, 55442 Caron-sur-Verdier",Margaux Petit
2780,Festin des chevaliers #1726,2000-01-13,"3, avenue de Grenier, 69349 Mathieuboeuf",Suzanne Lévy
2781,Agapes fraternelles #9709,2009-11-10,"809, rue Audrey Pierre, 36930 Saint Daniel",Roger Delorme
2782,Déjeuner des preux #9716,2011-12-12,"avenue de Bousquet, 74353 Lopezdan",Valentine Dubois
2783,Banquet royal #4768,2022-11-02,"894, avenue Martin Alves, 05945 Paris",Xavier Collet
2784,Agapes fraternelles #3607,2009-07-12,"11, avenue Girard, 23687 Saint Maryse",Pierre Germain
2785,Déjeuner des preux #9802,2012-11-04,"94, avenue Franck Vasseur, 88416 Fischer-sur-Thoma",Charlotte Cousin
2786,Souper d'apparat #6535,2006-04-03,"11, boulevard Dupont, 43865 Hardynec",Julien Gilles
2787,Souper d'apparat #6085,2011-07-07,"chemin Goncalves, 89921 Marques",Susan Petitjean
2788,Déjeuner des preux #7171,2015-10-07,"13, avenue Laurence Chrétien, 49910 Maillet-sur-We",Brigitte Arnaud
2789,Agapes fraternelles #9811,2000-12-19,"81, rue de Gay, 56755 Morin-sur-Mer",Stéphanie Lévêque
2790,Souper d'apparat #7664,2008-08-07,"chemin Matthieu Gonzalez, 24245 Moreau",Emmanuel Lecomte
2791,Agapes fraternelles #118,2012-07-07,"49, rue Carpentier, 09175 Guyotdan",Roger Guyot
2792,Agapes fraternelles #3906,2024-02-14,"70, rue de Guérin, 13449 Saint Dorothée",Susanne Potier
2793,Banquet royal #6190,2017-01-07,"76, rue Matthieu Perrot, 20380 Fischer",Andrée Lefèvre Le Boyer
2794,Déjeuner des preux #6115,2004-09-22,"rue Morin, 10236 BrunBourg",Alain-Tristan Loiseau
2795,Agapes fraternelles #2538,2005-02-27,"58, chemin Pineau, 85858 Sainte Yves",Jean Aubry-Vasseur
2796,Festin des chevaliers #2959,2018-09-15,"42, chemin de Seguin, 97670 Sainte Paulineboeuf",Pierre Mallet
2797,Festin des chevaliers #174,2024-06-01,"108, rue Dorothée Descamps, 01264 Baudryboeuf",Paulette Toussaint-Delannoy
2798,Dîner de gala #3583,2022-01-30,"chemin Christelle Charrier, 20412 Fabre-sur-Sauvag",Philippine Chevallier
2799,Festin des chevaliers #5736,2021-07-01,"34, rue de Millet, 82274 Martelboeuf",Patricia du Schneider
2800,Déjeuner des preux #4619,2008-11-20,"55, boulevard Le Gall, 94519 Reynaud-les-Bains",Thibault Blot
2801,Déjeuner des preux #4801,2011-09-20,"85, rue de Da Silva, 22795 Saint Josette",Charlotte Diallo
2802,Souper d'apparat #3786,2001-10-14,"835, chemin Descamps, 79386 Costadan",Sébastien de Guillot
2803,Agapes fraternelles #8489,2018-01-06,"37, boulevard de Klein, 10946 Denis-sur-Barre",Stéphanie Denis
2804,Agapes fraternelles #3228,2013-08-16,"203, avenue Dupont, 43487 Sanchez-sur-Mer",Corinne Olivier
2805,Agapes fraternelles #6226,2006-03-28,"rue de Voisin, 41465 Turpin",Stéphanie Charles de Michel
2806,Agapes fraternelles #5264,2014-06-23,"chemin Margot Aubert, 88243 Moulin-sur-Delahaye",Bernard Georges
2807,Dîner de gala #7420,2014-02-22,"71, avenue Danielle Garcia, 18863 Joly",Guy Bailly
2808,Banquet royal #8646,2016-10-29,"27, avenue Delaunay, 22383 Bonnin",Pierre Moreau
2809,Agapes fraternelles #8879,2011-07-13,"5, rue de Masson, 41211 Perondan",Thibault Chrétien
2810,Banquet royal #7894,2008-08-06,"avenue René Simon, 45347 Duval-les-Bains",Mathilde Guillaume
2811,Déjeuner des preux #5049,2021-03-23,"52, rue de Lejeune, 69605 Carpentier-les-Bains",Clémence-Julie Thibault
2812,Banquet royal #865,2005-10-27,"4, boulevard Dorothée Legendre, 47237 Lacombenec",Bernard-Jules Barbier
2813,Déjeuner des preux #8504,2023-12-08,"8, rue Marie Gilles, 85607 Pelletier",Alain Le Maury
2814,Dîner de gala #2310,2010-10-23,"boulevard Rémy Becker, 97630 David-sur-Mer",Édouard Bousquet
2815,Festin des chevaliers #8095,2005-10-18,"rue Célina Colas, 75108 Galletnec",Louise Lemaire
2816,Dîner de gala #7988,2022-06-02,"97, avenue de Bègue, 65552 Torres-sur-Cohen",Catherine Loiseau
2817,Déjeuner des preux #8066,2015-11-05,"69, boulevard Thierry, 54527 Gautier",William De Sousa
2818,Souper d'apparat #2565,2005-02-24,"19, boulevard Mendès, 85882 Bonnet",Eugène Leconte
2819,Dîner de gala #2286,2010-06-06,"91, boulevard de Lévy, 70700 Le Goff",Nicolas Le Launay
2820,Dîner de gala #6309,2016-09-15,"avenue de Mallet, 42580 Pierre",Adèle Martel
2821,Festin des chevaliers #4636,2017-10-05,"439, boulevard Isaac Étienne, 57842 Mace-sur-Jean",Michel Petit
2822,Dîner de gala #3318,2001-04-29,"985, chemin Poulain, 79297 Gonzalez-sur-Lemonnier",Diane de Marchal
2823,Souper d'apparat #306,2018-12-05,"89, chemin de Monnier, 52543 Mahe",Patricia Guillon
2824,Dîner de gala #9862,2020-12-26,"16, rue de Bousquet, 33616 Bousquetdan",Marc Pages
2825,Souper d'apparat #2193,2016-11-05,"21, rue Carpentier, 46145 Michel-sur-Blondel",Sophie Aubry du Hervé
2826,Festin des chevaliers #2420,2006-03-08,"10, rue Yves Foucher, 13864 Joubert",Victoire Gros
2827,Festin des chevaliers #1612,2021-02-02,"rue Fernandes, 14500 Raymondnec",Christelle Dupré de Meunier
2828,Festin des chevaliers #5880,2013-05-13,"34, avenue Marine Prévost, 89744 Saint Sébastien",Zoé Girard
2829,Souper d'apparat #235,2014-09-12,"rue de Besson, 18787 Sainte Margaret-sur-Mer",Gabrielle Bouvet de Brunel
2830,Banquet royal #5710,2014-12-27,"81, rue Berthelot, 45966 Techer-la-Forêt",Gérard Jacquet
2831,Banquet royal #9308,2012-06-07,"380, boulevard de Alves, 48570 Grondin",Alphonse Roy
2832,Souper d'apparat #4044,2016-06-24,"6, chemin Hoarau, 73301 Schneider-sur-Blondel",Laure Meunier
2833,Banquet royal #4699,2005-09-16,"2, rue Diane Thibault, 86302 Hoarau",Antoinette Brunet
2834,Souper d'apparat #7472,2017-04-26,"boulevard Matthieu Lombard, 17135 Guillon",Zacharie Fournier
2835,Banquet royal #5892,2000-06-18,"78, boulevard Charlotte Poirier, 93727 Roy",Françoise du Girard
2836,Souper d'apparat #4474,2016-12-06,"877, rue de Richard, 72862 Descamps",Valentine Mendès Le Jourdan
2837,Déjeuner des preux #8390,2015-08-06,"24, rue Patrick Hoareau, 76106 Saint Christophedan",Rémy Teixeira
2838,Agapes fraternelles #5312,2015-03-03,"84, rue Collin, 97388 Saint Louis-la-Forêt",Antoinette Gilles
2839,Souper d'apparat #5816,2022-08-06,"rue Bousquet, 60830 Cousin",Stéphanie Faivre
2840,Souper d'apparat #3595,2010-05-18,"20, avenue de Hoarau, 53438 Sainte Édouard",Xavier du Delaunay
2841,Agapes fraternelles #1792,2003-01-06,"3, avenue Bouchet, 80362 Mendès-sur-Wagner",Joseph Thomas
2842,Déjeuner des preux #6060,2006-07-23,"48, avenue Pottier, 45557 GaudinVille",Christine Briand-Lebon
2843,Déjeuner des preux #9130,2024-03-15,"51, rue de Ferrand, 13639 FernandezBourg",Laure Lemonnier
2844,Festin des chevaliers #1106,2005-11-19,"77, boulevard Bazin, 82923 Dubois",Thomas Joseph
2845,Déjeuner des preux #7197,2005-09-15,"27, rue Jules Navarro, 06323 Legendre-les-Bains",Jérôme Coulon-Legros
