IdR,nom_repas,date_repas,adr_repas,nom_chevalier_dame
2433,Souper d'apparat #5145,2024-04-13,84 Place d'Armes,Arthur de Lyonesse
2434,Agapes fraternelles #5633,2017-04-01,90 Rue de la Paix,Iseult de Galles
2435,Agapes fraternelles #9531,2023-03-14,85 Allée des Preux,Morgane Pendragon
2436,Banquet royal #5137,2019-05-06,167 Avenue des Chevaliers,Arthur Le Fay
2437,Festin des chevaliers #2712,2015-11-17,28 Place d'Armes,Guenièvre Pendragon
2438,Souper d'apparat #652,2022-04-26,117 Rue de la Paix,Guenièvre des Îles
2439,Agapes fraternelles #8270,2019-11-15,86 Rue de la Paix,Tristan de Bretagne
2440,Dîner de gala #3874,2022-03-20,21 Boulevard du Roi,Iseult de Bretagne
2441,Déjeuner des preux #335,2023-04-14,171 Boulevard du Roi,Arthur d'Orkney
2442,Banquet royal #2125,2023-03-16,169 Chemin des Dames,Iseult de Galles
2443,Déjeuner des preux #1693,2017-03-08,46 Chemin des Dames,Guenièvre de Cornouailles
2444,Agapes fraternelles #4367,2017-11-23,84 Allée des Preux,Arthur de Gaule
2445,Agapes fraternelles #6363,2019-11-19,17 Place d'Armes,Arthur de Cornouailles
2446,Déjeuner des preux #8040,2020-03-09,115 Place d'Armes,Morgane de Bretagne
2447,Dîner de gala #7132,2021-06-05,51 Avenue des Chevaliers,Iseult du Lac
2448,Agapes fraternelles #3809,2022-03-29,118 Avenue des Chevaliers,Arthur de Lyonesse
2449,Agapes fraternelles #988,2024-03-12,68 Place d'Armes,Arthur de Lyonesse
2450,Dîner de gala #6005,2023-03-10,194 Rue de la Paix,Viviane de Lyonesse
2451,Déjeuner des preux #3072,2024-10-18,56 Avenue des Chevaliers,Morgane Pendragon
2452,Agapes fraternelles #383,2007-10-06,23 Allée des Preux,Arthur du Lac
2453,Déjeuner des preux #1339,2019-04-05,51 Avenue des Chevaliers,Arthur de Lyonesse
2454,Banquet royal #6905,2022-10-28,47 Boulevard du Roi,Viviane d'Orkney
2455,Déjeuner des preux #2039,2014-11-10,34 Boulevard du Roi,Morgane des Îles
2456,Festin des chevaliers #1015,2022-04-12,74 Rue de la Paix,Iseult de Cornouailles
2457,Banquet royal #1777,2018-09-30,42 Place d'Armes,Viviane des Îles
2458,Dîner de gala #3438,2021-11-26,88 Place d'Armes,Perceval de Cornouailles
2459,Déjeuner des preux #1106,2011-11-08,172 Rue de la Paix,Morgane d'Orkney
2460,Déjeuner des preux #6653,2006-04-12,20 Allée des Preux,Élaine Le Fay
2461,Festin des chevaliers #1400,2017-03-25,71 Rue de la Paix,Guenièvre des Îles
2462,Déjeuner des preux #2998,2021-04-24,198 Avenue des Chevaliers,Élaine de Galles
2463,Agapes fraternelles #3683,2019-11-10,125 Avenue des Chevaliers,Guenièvre des Îles
2464,Agapes fraternelles #1870,2010-03-23,191 Rue de la Paix,Arthur de Lyonesse
2465,Banquet royal #6592,2012-03-15,83 Allée des Preux,Perceval de Lyonesse
2466,Souper d'apparat #1945,2016-04-20,141 Allée des Preux,Morgane Pendragon
2467,Agapes fraternelles #7103,2023-12-21,16 Chemin des Dames,Perceval de Lyonesse
2468,Souper d'apparat #3228,2018-04-26,199 Avenue des Chevaliers,Gauvain Le Fay
2469,Banquet royal #9597,2004-09-17,112 Avenue des Chevaliers,Lancelot de Gaule
2470,Souper d'apparat #2813,2024-04-07,19 Boulevard du Roi,Lancelot de Cornouailles
2471,Dîner de gala #2274,2002-03-17,141 Avenue des Chevaliers,Lancelot de Gaule
2472,Dîner de gala #9681,2022-04-22,15 Chemin des Dames,Perceval des Îles
2473,Agapes fraternelles #1175,2016-04-30,155 Avenue des Chevaliers,Gauvain Pendragon
2474,Déjeuner des preux #9116,2022-10-12,157 Boulevard du Roi,Élaine de Galles
2475,Dîner de gala #7210,2023-11-03,130 Place d'Armes,Iseult des Îles
2476,Agapes fraternelles #4569,2018-03-18,58 Chemin des Dames,Tristan Le Fay
2477,Dîner de gala #6085,2015-03-02,35 Place d'Armes,Perceval de Gaule
2478,Souper d'apparat #1570,2023-04-05,108 Place d'Armes,Arthur de Bretagne
2479,Festin des chevaliers #9992,2022-04-03,67 Chemin des Dames,Viviane de Bretagne
2480,Banquet royal #7071,2020-06-29,58 Place d'Armes,Élaine de Galles
2481,Dîner de gala #4089,2020-08-04,189 Chemin des Dames,Viviane Pendragon
2482,Banquet royal #2884,2019-01-04,8 Allée des Preux,Arthur de Lyonesse
2483,Souper d'apparat #4629,2019-11-13,131 Avenue des Chevaliers,Morgane d'Orkney
2484,Banquet royal #8297,2023-11-10,117 Rue de la Paix,Arthur Le Fay
2485,Agapes fraternelles #3766,2019-10-12,182 Allée des Preux,Viviane Pendragon
2486,Dîner de gala #5880,2022-11-17,13 Rue de la Paix,Guenièvre Pendragon
2487,Banquet royal #189,2022-10-18,33 Boulevard du Roi,Morgane de Cornouailles
2488,Agapes fraternelles #7395,2019-05-24,56 Rue de la Paix,Tristan de Galles
2489,Souper d'apparat #3672,2021-07-09,117 Place d'Armes,Lancelot de Lyonesse
2490,Festin des chevaliers #5905,2006-10-04,46 Avenue des Chevaliers,Guenièvre de Gaule
2491,Agapes fraternelles #6599,2015-03-20,110 Rue de la Paix,Élaine des Îles
2492,Banquet royal #3760,2019-03-12,6 Allée des Preux,Arthur Le Fay
2493,Dîner de gala #9054,2016-10-04,189 Boulevard du Roi,Élaine des Îles
2494,Banquet royal #7614,2017-08-05,151 Rue de la Paix,Arthur Le Fay
2495,Agapes fraternelles #9348,2009-01-19,106 Allée des Preux,Perceval de Galles
2496,Souper d'apparat #2086,2021-04-13,80 Chemin des Dames,Tristan de Bretagne
2497,Dîner de gala #7498,2019-12-31,94 Chemin des Dames,Viviane Le Fay
2498,Banquet royal #7909,2003-03-02,39 Chemin des Dames,Élaine des Îles
2499,Festin des chevaliers #2338,2016-03-08,45 Rue de la Paix,Morgane de Galles
2500,Agapes fraternelles #8092,2014-03-02,145 Allée des Preux,Morgane des Îles
2501,Agapes fraternelles #1714,2010-03-21,127 Allée des Preux,Élaine Pendragon
2502,Banquet royal #1980,2022-10-08,157 Place d'Armes,Élaine de Gaule
2503,Banquet royal #4179,2017-03-03,122 Rue de la Paix,Viviane d'Orkney
2504,Dîner de gala #688,2006-08-07,190 Allée des Preux,Arthur de Gaule
2505,Agapes fraternelles #533,2019-03-29,130 Rue de la Paix,Perceval de Lyonesse
2506,Banquet royal #8873,2024-03-22,46 Boulevard du Roi,Iseult de Lyonesse
2507,Déjeuner des preux #4754,2009-04-26,10 Rue de la Paix,Tristan des Îles
2508,Banquet royal #694,2024-10-18,9 Avenue des Chevaliers,Lancelot de Bretagne
2509,Agapes fraternelles #5724,2022-04-21,81 Allée des Preux,Élaine des Îles
2510,Souper d'apparat #3571,2020-09-28,119 Chemin des Dames,Iseult de Lyonesse
2511,Déjeuner des preux #2749,2022-09-17,7 Chemin des Dames,Arthur de Lyonesse
2512,Déjeuner des preux #8289,2020-07-08,92 Place d'Armes,Perceval du Lac
2513,Dîner de gala #5494,2007-04-04,178 Boulevard du Roi,Lancelot de Cornouailles
2514,Dîner de gala #1501,2017-10-22,140 Rue de la Paix,Viviane d'Orkney
2515,Festin des chevaliers #3720,2018-10-13,33 Rue de la Paix,Gauvain de Bretagne
2516,Festin des chevaliers #1511,2022-11-25,11 Boulevard du Roi,Lancelot de Cornouailles
2517,Festin des chevaliers #852,2017-04-19,60 Avenue des Chevaliers,Arthur des Îles
2518,Festin des chevaliers #3114,2013-09-11,151 Place d'Armes,Arthur Pendragon
2519,Souper d'apparat #9579,2019-11-30,138 Place d'Armes,Élaine de Bretagne
2520,Souper d'apparat #1798,2013-04-06,67 Chemin des Dames,Gauvain Pendragon
2521,Déjeuner des preux #4008,2017-06-14,26 Rue de la Paix,Tristan des Îles
2522,Banquet royal #2524,2020-04-07,184 Rue de la Paix,Viviane Le Fay
2523,Agapes fraternelles #7918,2022-11-10,78 Place d'Armes,Morgane de Galles
2524,Dîner de gala #9762,2006-06-21,178 Boulevard du Roi,Iseult d'Orkney
2525,Banquet royal #3426,2019-04-30,114 Allée des Preux,Perceval Pendragon
2526,Déjeuner des preux #8113,2008-10-13,119 Rue de la Paix,Iseult de Lyonesse
2527,Déjeuner des preux #9701,2005-08-27,162 Place d'Armes,Viviane des Îles
2528,Banquet royal #7992,2019-10-31,94 Avenue des Chevaliers,Perceval Le Fay
2529,Agapes fraternelles #6604,2009-10-22,35 Chemin des Dames,Guenièvre Pendragon
2530,Souper d'apparat #9680,2006-03-29,104 Rue de la Paix,Élaine de Cornouailles
2531,Dîner de gala #2353,2024-10-07,192 Boulevard du Roi,Iseult du Lac
2532,Banquet royal #5794,2020-04-17,95 Avenue des Chevaliers,Gauvain de Bretagne
2533,Déjeuner des preux #2725,2011-11-21,84 Rue de la Paix,Iseult des Îles
2534,Dîner de gala #2414,2022-03-22,81 Chemin des Dames,Viviane Pendragon
2535,Festin des chevaliers #1916,2024-05-17,160 Allée des Preux,Lancelot de Bretagne
2536,Festin des chevaliers #3672,2012-09-11,24 Place d'Armes,Arthur de Gaule
2537,Dîner de gala #3207,2014-11-23,116 Place d'Armes,Iseult Pendragon
2538,Souper d'apparat #2368,2010-10-15,108 Place d'Armes,Lancelot Pendragon
2539,Dîner de gala #7202,2020-09-27,74 Chemin des Dames,Viviane de Bretagne
2540,Festin des chevaliers #549,2011-02-01,74 Boulevard du Roi,Morgane du Lac
2541,Festin des chevaliers #5826,2019-10-16,100 Boulevard du Roi,Lancelot d'Orkney
2542,Déjeuner des preux #7915,2013-11-09,51 Rue de la Paix,Arthur des Îles
2543,Dîner de gala #1608,2021-10-07,165 Rue de la Paix,Gauvain Le Fay
2544,Souper d'apparat #2365,2006-08-10,100 Place d'Armes,Viviane de Cornouailles
2545,Déjeuner des preux #5547,2024-07-16,37 Avenue des Chevaliers,Arthur d'Orkney
2546,Souper d'apparat #170,2016-04-13,115 Place d'Armes,Iseult de Bretagne
2547,Banquet royal #6548,2008-11-01,4 Allée des Preux,Lancelot d'Orkney
2548,Souper d'apparat #5520,2021-12-05,92 Allée des Preux,Élaine Le Fay
2549,Banquet royal #5561,2017-10-16,92 Chemin des Dames,Iseult Le Fay
2550,Festin des chevaliers #8086,2019-05-15,65 Chemin des Dames,Iseult de Galles
2551,Festin des chevaliers #6132,2022-03-13,83 Boulevard du Roi,Lancelot de Bretagne
2552,Agapes fraternelles #3871,2010-06-27,147 Rue de la Paix,Perceval de Gaule
2553,Agapes fraternelles #3567,2022-10-17,123 Chemin des Dames,Arthur de Gaule
2554,Souper d'apparat #8018,2015-10-21,168 Avenue des Chevaliers,Guenièvre des Îles
2555,Souper d'apparat #6875,2023-04-03,87 Chemin des Dames,Tristan de Lyonesse
2556,Banquet royal #3190,2024-01-31,168 Boulevard du Roi,Perceval Pendragon
2557,Dîner de gala #4424,2020-03-01,175 Avenue des Chevaliers,Élaine d'Orkney
2558,Banquet royal #6377,2016-02-27,42 Allée des Preux,Lancelot Pendragon
2559,Festin des chevaliers #4411,2024-10-31,49 Rue de la Paix,Perceval d'Orkney
2560,Banquet royal #1712,2008-04-29,7 Avenue des Chevaliers,Iseult de Gaule
2561,Dîner de gala #1219,2013-03-08,95 Avenue des Chevaliers,Lancelot d'Orkney
2562,Déjeuner des preux #140,2005-10-12,82 Allée des Preux,Gauvain de Lyonesse
2563,Déjeuner des preux #5236,2023-11-04,164 Place d'Armes,Élaine de Galles
2564,Dîner de gala #7383,2017-04-07,124 Avenue des Chevaliers,Morgane de Cornouailles
2565,Déjeuner des preux #4702,2020-04-07,139 Chemin des Dames,Guenièvre de Gaule
2566,Banquet royal #2239,2006-04-06,89 Place d'Armes,Iseult du Lac
2567,Banquet royal #393,2017-07-21,172 Avenue des Chevaliers,Arthur Pendragon
2568,Banquet royal #1202,2023-04-27,132 Allée des Preux,Morgane Le Fay
2569,Souper d'apparat #8878,2009-04-17,33 Chemin des Dames,Élaine Le Fay
2570,Souper d'apparat #5496,2022-04-18,81 Allée des Preux,Perceval de Cornouailles
2571,Souper d'apparat #2159,2022-10-07,117 Allée des Preux,Gauvain de Cornouailles
2572,Agapes fraternelles #6137,2022-04-07,172 Place d'Armes,Arthur Pendragon
2573,Agapes fraternelles #2754,2005-03-10,118 Chemin des Dames,Iseult de Lyonesse
2574,Banquet royal #7812,2023-11-10,31 Boulevard du Roi,Perceval de Cornouailles
2575,Festin des chevaliers #7368,2014-11-26,183 Rue de la Paix,Arthur d'Orkney
2576,Banquet royal #3032,2011-04-24,185 Allée des Preux,Perceval de Galles
2577,Dîner de gala #224,2008-04-12,25 Allée des Preux,Arthur de Bretagne
2578,Festin des chevaliers #4613,2022-04-29,26 Allée des Preux,Iseult de Galles
2579,Souper d'apparat #5386,2005-12-04,66 Allée des Preux,Arthur d'Orkney
2580,Déjeuner des preux #3059,2020-04-03,68 Boulevard du Roi,Iseult de Bretagne
2581,Banquet royal #4919,2002-04-07,47 Boulevard du Roi,Iseult des Îles
2582,Déjeuner des preux #5705,2015-05-31,45 Allée des Preux,Perceval Pendragon
2583,Festin des chevaliers #7485,2018-02-07,105 Rue de la Paix,Lancelot d'Orkney
2584,Festin des chevaliers #8297,2017-08-23,14 Chemin des Dames,Lancelot Pendragon
2585,Festin des chevaliers #8570,2023-11-16,94 Boulevard du Roi,Perceval de Galles
2586,Souper d'apparat #4363,2021-02-24,48 Place d'Armes,Guenièvre Pendragon
2587,Agapes fraternelles #9240,2014-10-28,68 Boulevard du Roi,Lancelot des Îles
2588,Banquet royal #2973,2021-04-13,154 Avenue des Chevaliers,Lancelot Le Fay
2589,Dîner de gala #7439,2017-11-28,17 Allée des Preux,Élaine du Lac
2590,Festin des chevaliers #4873,2018-10-18,168 Allée des Preux,Iseult de Gaule
2591,Agapes fraternelles #5629,2018-04-07,10 Boulevard du Roi,Iseult du Lac
2592,Déjeuner des preux #4238,2023-09-19,24 Rue de la Paix,Viviane du Lac
2593,Agapes fraternelles #1312,2023-03-26,108 Rue de la Paix,Tristan de Bretagne
2594,Festin des chevaliers #5455,2004-10-23,80 Place d'Armes,Perceval de Bretagne
2595,Banquet royal #9152,2018-10-30,77 Chemin des Dames,Arthur des Îles
2596,Festin des chevaliers #2640,2019-11-05,200 Avenue des Chevaliers,Morgane Pendragon
2597,Agapes fraternelles #3886,2016-04-02,88 Boulevard du Roi,Lancelot de Bretagne
2598,Agapes fraternelles #1953,2022-08-23,188 Allée des Preux,Perceval des Îles
2599,Banquet royal #4934,2015-10-13,176 Avenue des Chevaliers,Élaine de Lyonesse
2600,Agapes fraternelles #6484,2001-09-14,103 Rue de la Paix,Élaine de Galles
2601,Dîner de gala #6712,2012-04-06,141 Place d'Armes,Arthur des Îles
2602,Souper d'apparat #6824,2017-04-08,67 Chemin des Dames,Élaine Le Fay
2603,Banquet royal #4758,2023-08-22,156 Chemin des Dames,Élaine Pendragon
2604,Déjeuner des preux #1696,2024-10-13,78 Chemin des Dames,Viviane de Bretagne
2605,Banquet royal #2375,2008-11-14,80 Chemin des Dames,Iseult d'Orkney
2606,Dîner de gala #3437,2022-06-04,77 Chemin des Dames,Lancelot de Galles
2607,Agapes fraternelles #1360,2023-11-10,38 Allée des Preux,Guenièvre de Gaule
2608,Souper d'apparat #4418,2019-03-05,47 Allée des Preux,Gauvain de Galles
2609,Dîner de gala #3219,2011-11-19,148 Rue de la Paix,Tristan de Galles
2610,Festin des chevaliers #2003,2006-10-21,83 Rue de la Paix,Iseult de Cornouailles
2611,Agapes fraternelles #2500,2011-01-03,80 Place d'Armes,Tristan de Gaule
2612,Agapes fraternelles #6645,2022-10-29,7 Avenue des Chevaliers,Gauvain Pendragon
2613,Banquet royal #4651,2023-11-02,182 Chemin des Dames,Viviane des Îles
2614,Festin des chevaliers #318,2009-09-27,124 Boulevard du Roi,Tristan du Lac
2615,Agapes fraternelles #7192,2024-03-14,2 Rue de la Paix,Perceval de Lyonesse
2616,Souper d'apparat #7389,2021-03-18,87 Avenue des Chevaliers,Élaine du Lac
2617,Banquet royal #6766,2023-04-11,62 Boulevard du Roi,Viviane de Lyonesse
2618,Souper d'apparat #2249,2020-03-24,6 Boulevard du Roi,Gauvain de Bretagne
2619,Déjeuner des preux #4573,2022-01-14,58 Boulevard du Roi,Élaine de Bretagne
2620,Agapes fraternelles #2943,2019-03-13,13 Boulevard du Roi,Iseult Le Fay
2621,Banquet royal #2924,2011-05-24,155 Boulevard du Roi,Perceval de Gaule
2622,Souper d'apparat #8688,2008-04-16,71 Place d'Armes,Iseult de Cornouailles
2623,Déjeuner des preux #5784,2020-11-30,169 Allée des Preux,Tristan d'Orkney
2624,Festin des chevaliers #6100,2019-10-08,171 Chemin des Dames,Lancelot Le Fay
2625,Déjeuner des preux #8268,2022-05-16,129 Place d'Armes,Iseult de Gaule
2626,Agapes fraternelles #7876,2024-11-12,178 Place d'Armes,Viviane de Lyonesse
2627,Festin des chevaliers #5224,2018-11-22,116 Allée des Preux,Iseult Le Fay
2628,Banquet royal #7118,2014-10-01,94 Allée des Preux,Guenièvre Le Fay
2629,Dîner de gala #4583,2024-04-02,100 Allée des Preux,Lancelot Pendragon
2630,Festin des chevaliers #7791,2009-10-07,157 Allée des Preux,Arthur de Bretagne
2631,Agapes fraternelles #4300,2021-04-06,140 Allée des Preux,Arthur de Lyonesse
2632,Banquet royal #7009,2017-03-19,65 Rue de la Paix,Guenièvre Le Fay
2633,Déjeuner des preux #4079,2012-10-20,22 Allée des Preux,Lancelot des Îles
2634,Agapes fraternelles #245,2017-03-22,37 Allée des Preux,Gauvain de Cornouailles
2635,Agapes fraternelles #9203,2020-03-31,1 Chemin des Dames,Morgane des Îles
2636,Banquet royal #6900,2016-11-24,142 Rue de la Paix,Élaine de Bretagne
2637,Dîner de gala #6312,2019-04-18,101 Chemin des Dames,Guenièvre du Lac
2638,Déjeuner des preux #7884,2013-05-01,18 Chemin des Dames,Perceval Le Fay
2639,Souper d'apparat #9928,2024-10-05,57 Avenue des Chevaliers,Gauvain Le Fay
2640,Banquet royal #944,2024-04-18,76 Allée des Preux,Lancelot des Îles
2641,Festin des chevaliers #7914,2020-12-23,151 Boulevard du Roi,Élaine de Gaule
2642,Agapes fraternelles #3976,2024-04-02,62 Chemin des Dames,Morgane Pendragon
2643,Festin des chevaliers #9363,2019-04-04,110 Place d'Armes,Tristan de Lyonesse
2644,Souper d'apparat #7180,2021-04-12,144 Avenue des Chevaliers,Tristan de Bretagne
2645,Banquet royal #5838,2013-03-02,185 Place d'Armes,Iseult du Lac
2646,Déjeuner des preux #1283,2007-10-02,155 Rue de la Paix,Perceval Le Fay
2647,Dîner de gala #9270,2005-11-11,72 Rue de la Paix,Morgane d'Orkney
2648,Festin des chevaliers #530,2017-04-04,55 Avenue des Chevaliers,Élaine de Galles
2649,Agapes fraternelles #9703,2012-10-09,86 Boulevard du Roi,Arthur de Cornouailles
2650,Souper d'apparat #1788,2007-10-15,75 Place d'Armes,Gauvain d'Orkney
2651,Souper d'apparat #7858,2006-09-17,40 Rue de la Paix,Élaine de Gaule
2652,Festin des chevaliers #8903,2011-04-27,181 Chemin des Dames,Viviane de Lyonesse
2653,Banquet royal #1198,2022-02-22,90 Allée des Preux,Arthur d'Orkney
2654,Festin des chevaliers #6529,2022-01-25,25 Boulevard du Roi,Gauvain de Galles
2655,Dîner de gala #6918,2022-09-19,174 Place d'Armes,Tristan d'Orkney
2656,Dîner de gala #2381,2020-02-07,186 Boulevard du Roi,Tristan d'Orkney
2657,Banquet royal #5311,2021-11-26,85 Chemin des Dames,Gauvain de Bretagne
2658,Festin des chevaliers #9704,2016-11-23,61 Boulevard du Roi,Viviane de Cornouailles
2659,Dîner de gala #3572,2008-11-19,61 Place d'Armes,Perceval de Lyonesse
2660,Dîner de gala #2362,2021-11-15,50 Rue de la Paix,Gauvain de Cornouailles
2661,Agapes fraternelles #5316,2020-03-23,89 Place d'Armes,Perceval Le Fay
2662,Souper d'apparat #3485,2020-10-14,160 Rue de la Paix,Lancelot de Galles
2663,Dîner de gala #2435,2012-11-08,136 Rue de la Paix,Morgane de Lyonesse
2664,Festin des chevaliers #3381,2024-07-29,89 Chemin des Dames,Lancelot de Cornouailles
2665,Déjeuner des preux #4706,2011-04-03,9 Place d'Armes,Tristan de Lyonesse
2666,Souper d'apparat #8678,2021-11-02,190 Place d'Armes,Gauvain Pendragon
2667,Banquet royal #6376,2022-11-08,166 Rue de la Paix,Iseult de Lyonesse
2668,Souper d'apparat #6533,2017-04-29,159 Rue de la Paix,Viviane du Lac
2669,Dîner de gala #8921,2022-10-27,71 Boulevard du Roi,Arthur de Lyonesse
2670,Souper d'apparat #3856,2017-04-30,83 Rue de la Paix,Lancelot de Lyonesse
2671,Agapes fraternelles #1048,2020-03-26,114 Avenue des Chevaliers,Lancelot des Îles
2672,Souper d'apparat #3437,2024-12-31,199 Avenue des Chevaliers,Perceval des Îles
2673,Souper d'apparat #7938,2023-04-01,33 Chemin des Dames,Guenièvre d'Orkney
2674,Dîner de gala #331,2015-04-20,195 Allée des Preux,Lancelot du Lac
2675,Souper d'apparat #8445,2015-10-12,48 Boulevard du Roi,Tristan de Galles
2676,Déjeuner des preux #596,2014-10-22,95 Boulevard du Roi,Lancelot d'Orkney
2677,Agapes fraternelles #5381,2024-12-06,8 Boulevard du Roi,Viviane de Lyonesse
2678,Dîner de gala #4452,2011-03-10,130 Rue de la Paix,Lancelot de Bretagne
2679,Souper d'apparat #2952,2014-04-03,41 Rue de la Paix,Élaine de Gaule
